C1284075	Anterior medullary spinocerebellar tract
C1284076	Posterior medullary spinocerebellar tract
C1283304	Tectospinal tract in brainstem
C0228425	Structure of tectospinal tract of midbrain and pons
C1284078	Tectospinal tract of medulla
C1284080	Tectospinal tract of midbrain
C1284081	Tectospinal tract of pons
C1283305	Spinotegmental tract in brainstem
C0228460	Structure of spinotegmental tract of pons
C1283329	Lemniscal system structure
C0152375	Lateral lemniscus
C0228420	Medial lemniscus
C1283331	Midbrain lemniscal structure
C1283332	Pontine lemniscal structure
C1284091	Medullary lemniscal structure
C1283381	Corticospinal tract in brainstem
C0228452	Pontine portion of corticospinal tract
C0228457	Corticospinal fibers of pons
C1283382	Spinothalamic tract in brainstem
C0152376	Structure of spinothalamic tract of midbrain
C0152380	Structure of spinothalamic tract of pons
C1283383	Spinothalamic tract of medulla
C1283888	Entire supratentorial brain
C1284114	Entire infratentorial brain
C1268142	Brain ventricle part
C1283379	Surface of brain
C0228184	Cerebral medial surface structure
C0228185	Cerebral basal surface structure
C1284071	Cerebral dorsal surface
C1998020	Structure of half of brain lateral to midsagittal plane
C0152279	Lateral ventricle structure
C0228174	Cerebral hemisphere structure (body structure)
C0228465	Cerebellar hemisphere structure
C0002708	Amygdaloid structure
C0004781	Basal Ganglia
C0006121	Brain Stem
C0006208	Structure of Broca's area
C0007759	Cerebellar cortex structure
C0007764	Structure of cerebellopontine angle
C0007765	Cerebellum
C0007769	Cerebral aqueduct
C0007776	Cerebral cortex
C0007793	Cerebral Peduncle
C0008524	Structure of choroid plexus
C0008910	Claustral structure
C0010087	Tectal plate
C0010097	Corpus striatum structure
C0012144	Structure of diencephalon
C0016520	Structure of interventricular foramen
C0016733	Lobe, Frontal
C0017405	Geniculate body structure
C0017651	Globus Pallidus
C0019564	BRAIN, HIPPOCAMPUS
C0020663	Hypothalamic structure
C0021640	Insula of Reil
C0023715	Limbic System
C0024670	Mammillary body structure
C0025148	Medulla Oblongata
C0025462	Midbrain structure
C0028785	Occipital lobe
C0028936	Structure of olfactory bulb
C0030560	Parietal Lobe
C0032639	Pontine structure
C0034169	Structure of putamen
C0035507	Hindbrain
C0036700	Septum Pellucidum
C0039433	Tectum Mesencephali
C0039485	Temporal Lobe
C0039729	Thalamic structure
C0041283	Cinereum, Tuber
C0152280	Structure of body of lateral ventricle
C0152281	Structure of anterior horn of lateral ventricle
C0152282	Occipital horn of lateral ventricle
C0152284	Superior medullary velum
C0152287	Lateral aperture of fourth ventricle
C0152288	Foramen of Magendie
C0152306	Structure of precuneus
C0152314	Structure of dentate gyrus
C0152315	Fimbria of hippocampus
C0152316	Structure of subiculum hippocampi
C0152319	Corpus callosum splenium
C0152320	Structure of body of corpus callosum
C0152321	Structure of genu of corpus callosum
C0152322	Structure of rostrum of corpus callosum
C0152327	Posterior cerebral commissure
C0152335	Structure of anterior commissure
C0152341	Internal capsule of brain
C0152345	External capsule
C0152361	Epithalamic structure
C0152405	Optic tract structure
C0162435	Olfactory tract
C0162512	Neostriatum
C0175325	Structure of infundibular stem of neurohypophysis
C0175412	Pars Compacta
C0178780	Olfactory gyrus
C0228174	Cerebral hemisphere structure (body structure)
C0228188	Structure of central sulcus
C0228247	Structure of alveus of hippocampus
C0228251	Structure of hippocampal fissure
C0228252	Uncus of hippocampus
C0228279	Structure of olfactory trigone
C0228341	Lateral posterior nucleus of thalamus
C0228349	Intralaminar Nuclear Group
C0228427	Basis pontis
C0228465	Cerebellar hemisphere structure
C0228482	Cerebellar vermis structure
C0228515	Cerebellar peduncle
C0228528	Rhomboid fossa structure
C0262300	orbital part of the inferior frontal gyrus
C2331363	Orbital part of right inferior frontal gyrus
C2334196	Orbital part of left inferior frontal gyrus
C0262331	Striae Medullares
C0262332	Sulcus Limitans
C0262350	triangular part of the inferior frontal gyrus
C2330002	Triangular part of right inferior frontal gyrus
C2334246	Triangular part of left inferior frontal gyrus
C0458308	Cerebral gyrus
C0458370	Entire cerebral fornix
C0458394	Cerebral sulcus
C0751440	Pituitary Stalk
C0815008	Cerebral subcortex
C0917714	Olfactory tubercle
C1510910	Anterior Olfactory Lobule
C1510912	Anterior Portion of the Corpus Callosum Cistern
C1510947	Ascending Frontal Convolution
C1510948	Ascending Parietal Convolution
C1511067	Base of the Brain
C1511391	CA1 Field of the Cornu Ammonis
C1511392	CA2 Field of the Cornu Ammonis
C1511393	CA3 Field of the Cornu Ammonis
C1511394	CA4 Field of the Cornu Ammonis
C1511523	Corpora Albicantia
C1512563	Hypoglossal Triangle
C1512728	Inferior Occipital Convolution
C1512731	Inferior Parietal Convolution
C1513296	Middle Occipital Convolution
C1514266	Posterior Portion of the Corpus Callosum Cistern
C1515070	Superior Occipital Convolution
C1515072	Superior Parietal Convolution
C1515341	Thalamencephalon
C1516904	Epencephalon
C1517717	Lamina cornea
C1518593	Optic Commissure
C1519108	Tegmen ventriculi quarti
C1519776	Undersurface of the Frontal Lobe
C1519777	Undersurface of the Temporal Lobe
C1519909	Vagal Triangle
C1706993	Nucleus of brain
C0003741	Structure of nucleus infundibularis hypothalami
C0007461	Caudate nucleus structure
C0023951	Structure of locus ceruleus
C0028633	Nucleus Accumbens
C0034671	Nuclei, Raphe
C0038866	Structure of suprachiasmatic nucleus
C0041000	Structure of trigeminal nerve spinal tract nucleus
C0042600	Vestibular nucleus structure
C0152355	Structure of subthalamic nucleus
C0152400	Structure of nucleus ambiguus
C0152407	Structure of abducens nucleus
C0162342	Lentiform nucleus structure
C0175225	Nucleus, Anterior Olfactory
C0175227	Nucleus of Diagonal Band
C2325449	Nucleus of left diagonal band
C2335279	Nucleus of right diagonal band
C0175276	Ventral Anterior Thalamic Nucleus
C0175518	Nucleus solitarius
C0228329	Medial Dorsal Nucleus
C0228339	Ventral Lateral Thalamic Nucleus
C0228351	Centromedian Thalamic Nucleus
C0228352	Parafascicular Thalamic Nucleus
C0228548	Structure of nucleus cuneatus
C0228686	Oculomotor nucleus
C0228700	Trigeminal nerve motor nucleus
C0228701	Structure of trigeminal nerve superior sensory nucleus
C0228740	Facial Nucleus
C0228802	Hypoglossal nerve nucleus
C0262315	Posterior Nucleus of Thalamus
C0596458	Dorsal Motor Nucleus
C0926535	Dorsal nucleus of vagus nerve
C1518465	Nucleus of the Mesencephalic Tract of the Trigeminal Nerve
C1519969	Ventroposterior Lateral Nucleus of the Thalamus
C1519970	Ventroposterior Medial Nucleus of the Thalamus
C1522407	Supratentorial Brain
C0004788	Basal Nucleus of Meynert
C0017651	Globus Pallidus
C0034169	Structure of putamen
C0038589	Substantia innominata
C0038590	Substantia nigra structure
C0039727	Thalamic Nuclei
C0086120	Dentate nucleus
C0152346	Structure of suprageniculate nucleus
C0175216	Amygdaloid Nucleus, Cortical
C2327090	Right cortical amygdaloid nucleus
C2332622	Left cortical amygdaloid nucleus
C0175217	Amygdalar Nucleus, Medial
C0175218	Nucleus of Lateral Olfactory Tract
C2333994	Nucleus of right lateral olfactory tract
C2339544	Nucleus of left lateral olfactory tract
C0175219	central amygdalar nucleus
C0175221	lateral amygdalar nucleus
C2331883	Left lateral amygdaloid nucleus
C2333180	Right lateral amygdaloid nucleus
C0175222	basolateral nucleus of the amygdala
C2328465	Right basal amygdaloid nucleus
C2336054	Left basal amygdaloid nucleus
C0175223	Accessory basal amygdaloid nucleus
C2322789	Left accessory basal amygdaloid nucleus
C2324329	Right accessory basal amygdaloid nucleus
C0175232	Lateral Septal Nucleus
C2325147	Right lateral septal nucleus
C2331060	Left lateral septal nucleus
C0175233	Medial Septal Nucleus
C2330694	Left medial septal nucleus of brain
C2338836	Right medial septal nucleus of brain
C0175252	Paratenial Nucleus
C0175253	Structure of paraventricular nucleus of thalamus
C0175256	Subfascicular nucleus
C0175299	Structure of limitans nucleus
C0175301	Submedial Nucleus
C0175312	Structure of lateral preoptic nucleus
C0175313	Structure of medial preoptic nucleus
C0175314	Structure of preoptic periventricular nucleus
C0175354	Pretectal region
C0175423	Nucleus Raphe Pontis
C0175441	Nucleus Subceruleus
C2329898	Left nucleus subceruleus
C2331900	Right nucleus subceruleus
C0175443	Dorsal nucleus of the lateral lemniscus
C2332286	Right dorsal nucleus of lateral lemniscus
C2332733	Left dorsal nucleus of lateral lemniscus
C0175444	Ventral nucleus of the lateral lemniscus
C2329235	Right ventral nucleus of lateral lemniscus
C2335359	Left ventral nucleus of lateral lemniscus
C0175445	Lateral Parabrachial Nucleus
C2324398	Left lateral parabrachial nucleus
C2337440	Right lateral parabrachial nucleus
C0175446	Nucleus, Medial Parabrachial
C2329028	Right medial parabrachial nucleus
C2338344	Left medial parabrachial nucleus
C0175447	Superior salivatory nucleus
C2327958	Left superior salivatory nucleus
C2339652	Right superior salivatory nucleus
C0175488	Nucleus Emboliformis
C0175489	Nucleus Globosus
C0175490	Nucleus fastigii
C0228326	Structure of rhomboidal nucleus of thalamus
C0228327	Reuniens Thalamic Nucleus
C0228336	Ventral Posterior Nucleus
C0228341	Lateral posterior nucleus of thalamus
C0228342	Lateral Dorsal Nucleus
C0228359	Structure of endopeduncular nucleus
C0228365	Structure of terminal stria nuclei of preoptic region
C0228430	Structure of reticular nuclei of pons
C0228448	Pontine nuclei
C0228669	Structure of cranial nerve nucleus
C0259793	Median preoptic nucleus
C0262226	Dorsal Septal Nucleus
C2325820	Right dorsal septal nucleus
C2330262	Left dorsal septal nucleus
C0262259	intercalated amygdalar nuclei
C2323867	Left intercalated amygdaloid nucleus
C2326393	Right intercalated amygdaloid nucleus
C0262262	Interstitial nucleus of vestibular nerve
C2329883	Left interstitial nucleus of vestibular nerve
C2333221	Right interstitial nucleus of vestibular nerve
C0262264	Islands of Calleja
C0262292	Nucleus of anterior commissure
C2324855	Left nucleus of anterior commissure
C2325017	Right nucleus of anterior commissure
C0262351	Triangular Septal Nucleus
C2333951	Right triangular septal nucleus
C2335863	Left triangular septal nucleus
C0582847	Nucleus of medulla oblongata
C0694603	Septofimbrial Nucleus
C2324061	Right septofimbrial nucleus
C2339143	Left septofimbrial nucleus
C0926500	Posterior nucleus of oculomotor nerve
C2322832	Dorsal premammillary nucleus
C2323302	Central reticular nucleus
C2325006	Retrofacial nucleus
C2325289	Subparafascicular nucleus
C2325556	Nucleus of basal part of pons
C0262306	Pedunculopontine Tegmental Nucleus
C2326285	Anterior nucleus of pons
C2326923	Dorsomedial nucleus of pons
C2330824	Dorsal nucleus of pons
C2332972	Paramedian nucleus of pons
C2335594	Ventral nucleus of pons
C2336875	Dorsolateral nucleus of pons
C2338279	Lateral nucleus of pons
C2340592	Median nucleus of pons
C2325893	Lacrimal nucleus
C2325987	Anterior periventricular nucleus
C2326031	Intermediate linear nucleus
C2326143	Nucleus of ventral field of subthalamus
C2326327	Inferior linear nucleus
C2328060	Intermediate nucleus of lateral lemniscus
C2328280	Nucleus of dorsal field of subthalamus
C2328528	Superior paraolivary nucleus
C2328973	Dorsal gigantocellular nucleus
C2329148	Caudal linear nucleus
C2329591	Interstitial amygdaloid nucleus
C2330182	Nucleus of midbrain tegmentum
C0034910	Red nucleus structure
C0152368	Peripeduncular nucleus
C0175377	Nucleus, Dorsal Oculomotor
C2331151	Left dorsal oculomotor nucleus
C2331287	Right dorsal oculomotor nucleus
C0175378	Intermediate Oculomotor Nucleus
C2332797	Left intermediate oculomotor nucleus
C2335724	Right intermediate oculomotor nucleus
C0175379	Nucleus, Medial Oculomotor
C2325038	Left medial oculomotor nucleus
C2325531	Right medial oculomotor nucleus
C0175380	Ventral oculomotor nucleus
C2331583	Right ventral oculomotor nucleus
C2335463	Left ventral oculomotor nucleus
C0175382	Anterior Median Oculomotor Nucleus
C2325146	Left anterior median oculomotor nucleus
C2329477	Right anterior median oculomotor nucleus
C0175384	Nucleus, Central Oculomotor
C2322760	Left central oculomotor nucleus
C2324023	Right central oculomotor nucleus
C0175386	Nucleus of posterior commissure
C2330194	Right nucleus of posterior commissure
C2339293	Left nucleus of posterior commissure
C0175392	Dorsal Nucleus Raphe
C0175393	Dorsal tegmental nucleus
C2330326	Left dorsal tegmental nucleus
C2332746	Right dorsal tegmental nucleus
C0175394	Nucleus, Ventral Tegmental
C2330670	Right ventral tegmental nucleus
C2334844	Left ventral tegmental nucleus
C0175398	Interpeduncular nucleus
C0175403	Rostral interstitial nucleus of medial longitudinal fasciculus
C2328282	Left rostral interstitial nucleus of medial longitudinal fasciculus
C2334146	Right rostral interstitial nucleus of medial longitudinal fasciculus
C0175404	Linear nucleus
C0175405	Ventral Tegmental Area
C0228416	Edinger Westphal nucleus
C0228418	Structure of interstitial nucleus of Cajal
C0228689	Structure of oculomotor nerve central caudal nucleus
C0262291	Darkshevitch nucleus
C2324842	Parabrachial pigmented nucleus
C2330526	Paranigral nucleus
C2331281	Laterodorsal tegmental nucleus
C2332233	Nucleus of midbrain reticular formation
C0175396	Cuneiform nucleus
C2323048	Left cuneiform nucleus
C2337991	Right cuneiform nucleus
C0175397	Subcuneiform Nucleus
C2328428	Right subcuneiform nucleus
C2340029	Left subcuneiform nucleus
C0228398	Central gray substance of midbrain
C0262306	Pedunculopontine Tegmental Nucleus
C2339487	Interstitial nucleus of midbrain tegmentum
C2330547	Subparabrachial Nucleus
C2331355	Interfascicular Nucleus
C2331949	Marginal nucleus of restiform body
C2332320	Preaccessory cuneate nucleus
C2332362	Subhypoglossal nucleus
C2332467	Set of accessory nuclei of optic tract
C3496531	dorsal terminal nucleus of the accessory optic tract
C3498192	Medial accessory nucleus of optic tract
C3498633	Lateral accessory nucleus of optic tract
C2332884	Cunieform nucleus
C2333044	Ventral premammillary nucleus
C2333826	Precommissural septal nucleus
C2334358	Medial reticular nucleus
C2334674	Posterior pretectal nucleus
C2334725	Nucleus of superior olivary complex
C0175429	Lateral superior olivary nucleus
C0175430	Medial superior olivary nucleus
C2327481	Left medial superior olivary nucleus
C2335441	Right medial superior olivary nucleus
C0175431	Nucleus, Preolivary
C2323182	Right preolivary nucleus
C2336552	Left preolivary nucleus
C0175432	Dorsal periolivary nucleus
C2324960	Left dorsal periolivary nucleus
C2330296	Right dorsal periolivary nucleus
C0175433	Retro-olivary cell group
C2329592	Right retro-olivary cell group
C2336518	Left retro-olivary cell group
